2016-09-04 11:17:54 sys_log : [ERROR]   error wait for 允许：允许android.widget.Button
2016-09-04 11:32:47 sys_log : [INFO] 			      info:android.widget.RelativeLayout,,,,14
2016-09-04 11:32:47 sys_log : [INFO] 				----go to the next depth:14
2016-09-04 11:32:47 sys_log : [INFO] 	15
2016-09-04 11:32:47 sys_log : [INFO] 		15
2016-09-04 11:32:47 sys_log : [INFO] 				----go to the next depth:15
2016-09-04 11:32:47 sys_log : [INFO] 	16
2016-09-04 11:32:47 sys_log : [INFO] 		16
2016-09-04 11:32:47 sys_log : [INFO] 		16
2016-09-04 11:32:47 sys_log : [INFO] 		14
2016-09-04 11:32:47 sys_log : [INFO] 			push a element to stack--
2016-09-04 11:32:47 sys_log : [INFO] 			      info:android.widget.RelativeLayout,,,,14
2016-09-04 11:32:47 sys_log : [INFO] 				----go to the next depth:14
2016-09-04 11:32:47 sys_log : [INFO] 	15
2016-09-04 11:32:47 sys_log : [INFO] 		15
2016-09-04 11:32:47 sys_log : [INFO] 				----go to the next depth:15
2016-09-04 11:32:47 sys_log : [INFO] 	16
2016-09-04 11:32:47 sys_log : [INFO] 		16
2016-09-04 11:32:47 sys_log : [INFO] 		16
2016-09-04 11:32:47 sys_log : [INFO] 		14
2016-09-04 11:32:47 sys_log : [INFO] 			push a element to stack--
2016-09-04 11:32:47 sys_log : [INFO] 			      info:android.widget.RelativeLayout,,,,14
2016-09-04 11:32:47 sys_log : [INFO] 				----go to the next depth:14
2016-09-04 11:32:47 sys_log : [INFO] 	15
2016-09-04 11:32:47 sys_log : [INFO] 		15
2016-09-04 11:32:47 sys_log : [INFO] 				----go to the next depth:15
2016-09-04 11:32:47 sys_log : [INFO] 	16
2016-09-04 11:32:47 sys_log : [INFO] 		16
2016-09-04 11:32:47 sys_log : [INFO] 		16
2016-09-04 11:32:47 sys_log : [INFO] 		10
2016-09-04 11:32:47 sys_log : [INFO] 20个新任务准备入栈......
2016-09-04 11:32:47 sys_log : [INFO] 20个新任务允许入栈......
2016-09-04 11:32:47 sys_log : [INFO] 任务栈已更新, 20个新任务允许入栈, 现在还有22个任务待运行......
2016-09-04 11:32:47 sys_log : [INFO] 任务栈已更新,现在还有21个任务待运行......
2016-09-04 11:32:47 sys_log : [INFO] [android.widget.ImageView,,,com.alibaba.aliyun:id/common_right_button,18], 6a4a1160061d84ef4d87aada5a6d969 >> 开始执行节点任务......
2016-09-04 11:32:48 sys_log : [INFO] click -> [info = android.widget.ImageView,,,com.alibaba.aliyun:id/common_right_button,18], [depth = 18]6a4a1160061d84ef4d87aada5a6d969-960,111-1032,183-//android.widget.FrameLayout[1]/android.widget.LinearLayout[1]/android.widget.FrameLayout[1]/android.widget.FrameLayout[1]/android.widget.FrameLayout[1]/android.widget.RelativeLayout[1]/android.widget.RelativeLayout[1]/android.widget.RelativeLayout[1]/android.widget.RelativeLayout[2]/android.widget.ImageView[1]
2016-09-04 11:32:58 sys_log : [INFO] 报告主人,有1个节点任务出栈并加入黑名单 -> 现在还有20个任务待运行, [android.widget.ImageView,,,com.alibaba.aliyun:id/message_button,15], 6a4a1160061d84ef4d87aada5a6d969-966,114-1032,180-//android.widget.FrameLayout[1]/android.widget.LinearLayout[1]/android.widget.FrameLayout[1]/android.widget.FrameLayout[1]/android.widget.FrameLayout[1]/android.widget.RelativeLayout[1]/android.widget.ImageView[1]
2016-09-04 11:32:59 sys_log : [INFO] 当前节点任务所属窗口是否就是当前窗口 -> false
2016-09-04 11:32:59 sys_log : [INFO] 6a4a1160061d84ef4d87aada5a6d969 >> a3925efbff389f3b3b5c5b2b9eeebfdd, 窗口迁移至新窗口......
2016-09-04 11:32:59 sys_log : [INFO] 相同窗口执行次数 -> 0
2016-09-04 11:32:59 sys_log : [INFO] [android.widget.ImageView,,,com.alibaba.aliyun:id/message_button,15], 6a4a1160061d84ef4d87aada5a6d969 >> a3925efbff389f3b3b5c5b2b9eeebfdd, 窗口虽然发生迁移,但已达到最大遍历深度 -> 15, 点击返回......
2016-09-04 11:33:11 sys_log : [INFO] [android.widget.ImageView,,,com.alibaba.aliyun:id/message_button,15], 6a4a1160061d84ef4d87aada5a6d969 >> 开始执行节点任务......
2016-09-04 11:33:11 sys_log : [INFO] click -> [info = android.widget.ImageView,,,com.alibaba.aliyun:id/message_button,15], [depth = 15]6a4a1160061d84ef4d87aada5a6d969-966,114-1032,180-//android.widget.FrameLayout[1]/android.widget.LinearLayout[1]/android.widget.FrameLayout[1]/android.widget.FrameLayout[1]/android.widget.FrameLayout[1]/android.widget.RelativeLayout[1]/android.widget.ImageView[1]
2016-09-04 11:33:22 sys_log : [INFO] 报告主人,有1个节点任务出栈并加入黑名单 -> 现在还有19个任务待运行, [android.widget.LinearLayout,,,,18], 6a4a1160061d84ef4d87aada5a6d969-0,219-360,568-//android.widget.FrameLayout[1]/android.widget.LinearLayout[1]/android.widget.FrameLayout[1]/android.widget.FrameLayout[1]/android.widget.FrameLayout[1]/android.widget.RelativeLayout[1]/android.widget.ScrollView[1]/android.widget.LinearLayout[1]/android.widget.GridView[1]/android.widget.LinearLayout[1]
2016-09-04 11:33:23 sys_log : [INFO] 当前节点任务所属窗口是否就是当前窗口 -> false
2016-09-04 11:33:23 sys_log : [INFO] 6a4a1160061d84ef4d87aada5a6d969 >> a3925efbff389f3b3b5c5b2b9eeebfdd, 窗口迁移至新窗口......
2016-09-04 11:33:23 sys_log : [INFO] 相同窗口执行次数 -> 1
2016-09-04 11:33:23 sys_log : [INFO] [android.widget.LinearLayout,,,,18], 6a4a1160061d84ef4d87aada5a6d969 >> a3925efbff389f3b3b5c5b2b9eeebfdd, 窗口虽然发生迁移,但已达到最大遍历深度 -> 18, 点击返回......
2016-09-04 11:33:34 sys_log : [INFO] [android.widget.LinearLayout,,,,18], 6a4a1160061d84ef4d87aada5a6d969 >> 开始执行节点任务......
2016-09-04 11:33:35 sys_log : [INFO] click -> [info = android.widget.LinearLayout,,,,18], [depth = 18]6a4a1160061d84ef4d87aada5a6d969-0,219-360,568-//android.widget.FrameLayout[1]/android.widget.LinearLayout[1]/android.widget.FrameLayout[1]/android.widget.FrameLayout[1]/android.widget.FrameLayout[1]/android.widget.RelativeLayout[1]/android.widget.ScrollView[1]/android.widget.LinearLayout[1]/android.widget.GridView[1]/android.widget.LinearLayout[1]
2016-09-04 11:33:45 sys_log : [INFO] 报告主人,有1个节点任务出栈并加入黑名单 -> 现在还有18个任务待运行, [android.widget.LinearLayout,,,,18], 6a4a1160061d84ef4d87aada5a6d969-360,219-720,568-//android.widget.FrameLayout[1]/android.widget.LinearLayout[1]/android.widget.FrameLayout[1]/android.widget.FrameLayout[1]/android.widget.FrameLayout[1]/android.widget.RelativeLayout[1]/android.widget.ScrollView[1]/android.widget.LinearLayout[1]/android.widget.GridView[1]/android.widget.LinearLayout[2]
2016-09-04 11:33:46 sys_log : [INFO] 当前节点任务所属窗口是否就是当前窗口 -> false
2016-09-04 11:33:46 sys_log : [INFO] 6a4a1160061d84ef4d87aada5a6d969 >> a3925efbff389f3b3b5c5b2b9eeebfdd, 窗口迁移至新窗口......
2016-09-04 11:33:46 sys_log : [INFO] 相同窗口执行次数 -> 2
2016-09-04 11:33:46 sys_log : [INFO] [android.widget.LinearLayout,,,,18], 6a4a1160061d84ef4d87aada5a6d969 >> a3925efbff389f3b3b5c5b2b9eeebfdd, 窗口虽然发生迁移,但已达到最大遍历深度 -> 18, 点击返回......
2016-09-04 11:33:58 sys_log : [INFO] [android.widget.LinearLayout,,,,18], 6a4a1160061d84ef4d87aada5a6d969 >> 开始执行节点任务......
2016-09-04 11:33:58 sys_log : [INFO] click -> [info = android.widget.LinearLayout,,,,18], [depth = 18]6a4a1160061d84ef4d87aada5a6d969-360,219-720,568-//android.widget.FrameLayout[1]/android.widget.LinearLayout[1]/android.widget.FrameLayout[1]/android.widget.FrameLayout[1]/android.widget.FrameLayout[1]/android.widget.RelativeLayout[1]/android.widget.ScrollView[1]/android.widget.LinearLayout[1]/android.widget.GridView[1]/android.widget.LinearLayout[2]
2016-09-04 11:34:08 sys_log : [INFO] 报告主人,有1个节点任务出栈并加入黑名单 -> 现在还有17个任务待运行, [android.widget.LinearLayout,,,,18], 6a4a1160061d84ef4d87aada5a6d969-720,219-1080,568-//android.widget.FrameLayout[1]/android.widget.LinearLayout[1]/android.widget.FrameLayout[1]/android.widget.FrameLayout[1]/android.widget.FrameLayout[1]/android.widget.RelativeLayout[1]/android.widget.ScrollView[1]/android.widget.LinearLayout[1]/android.widget.GridView[1]/android.widget.LinearLayout[3]
2016-09-04 11:34:09 sys_log : [INFO] 当前节点任务所属窗口是否就是当前窗口 -> false
2016-09-04 11:34:09 sys_log : [INFO] 6a4a1160061d84ef4d87aada5a6d969 >> 599b9bbb96a22f93fb54710191ad9c7a, 窗口迁移至新窗口......
2016-09-04 11:34:09 sys_log : [INFO] 相同窗口执行次数 -> 0
2016-09-04 11:34:09 sys_log : [INFO] [android.widget.LinearLayout,,,,18], 6a4a1160061d84ef4d87aada5a6d969 >> 599b9bbb96a22f93fb54710191ad9c7a, 窗口虽然发生迁移,但已达到最大遍历深度 -> 18, 点击返回......
2016-09-04 11:34:21 sys_log : [INFO] [android.widget.LinearLayout,,,,18], 6a4a1160061d84ef4d87aada5a6d969 >> 开始执行节点任务......
2016-09-04 11:34:21 sys_log : [INFO] click -> [info = android.widget.LinearLayout,,,,18], [depth = 18]6a4a1160061d84ef4d87aada5a6d969-720,219-1080,568-//android.widget.FrameLayout[1]/android.widget.LinearLayout[1]/android.widget.FrameLayout[1]/android.widget.FrameLayout[1]/android.widget.FrameLayout[1]/android.widget.RelativeLayout[1]/android.widget.ScrollView[1]/android.widget.LinearLayout[1]/android.widget.GridView[1]/android.widget.LinearLayout[3]
2016-09-04 11:34:32 sys_log : [INFO] 报告主人,有1个节点任务出栈并加入黑名单 -> 现在还有16个任务待运行, [android.widget.RelativeLayout,,,com.alibaba.aliyun:id/pluginLayout,18], 6a4a1160061d84ef4d87aada5a6d969-0,592-358,934-//android.widget.FrameLayout[1]/android.widget.LinearLayout[1]/android.widget.FrameLayout[1]/android.widget.FrameLayout[1]/android.widget.FrameLayout[1]/android.widget.RelativeLayout[1]/android.widget.ScrollView[1]/android.widget.LinearLayout[1]/android.support.v7.widget.RecyclerView[1]/android.widget.RelativeLayout[1]
2016-09-04 11:34:33 sys_log : [INFO] 当前节点任务所属窗口是否就是当前窗口 -> false
2016-09-04 11:34:33 sys_log : [INFO] 6a4a1160061d84ef4d87aada5a6d969 >> a3925efbff389f3b3b5c5b2b9eeebfdd, 窗口迁移至新窗口......
2016-09-04 11:34:33 sys_log : [INFO] 相同窗口执行次数 -> 0
2016-09-04 11:34:33 sys_log : [INFO] [android.widget.RelativeLayout,,,com.alibaba.aliyun:id/pluginLayout,18], 6a4a1160061d84ef4d87aada5a6d969 >> a3925efbff389f3b3b5c5b2b9eeebfdd, 窗口虽然发生迁移,但已达到最大遍历深度 -> 18, 点击返回......
2016-09-04 11:34:44 sys_log : [INFO] [android.widget.RelativeLayout,,,com.alibaba.aliyun:id/pluginLayout,18], 6a4a1160061d84ef4d87aada5a6d969 >> 开始执行节点任务......
2016-09-04 11:34:45 sys_log : [INFO] click -> [info = android.widget.RelativeLayout,,,com.alibaba.aliyun:id/pluginLayout,18], [depth = 18]6a4a1160061d84ef4d87aada5a6d969-0,592-358,934-//android.widget.FrameLayout[1]/android.widget.LinearLayout[1]/android.widget.FrameLayout[1]/android.widget.FrameLayout[1]/android.widget.FrameLayout[1]/android.widget.RelativeLayout[1]/android.widget.ScrollView[1]/android.widget.LinearLayout[1]/android.support.v7.widget.RecyclerView[1]/android.widget.RelativeLayout[1]
2016-09-04 11:34:55 sys_log : [INFO] 报告主人,有1个节点任务出栈并加入黑名单 -> 现在还有15个任务待运行, [android.widget.RelativeLayout,,,com.alibaba.aliyun:id/pluginLayout,18], 6a4a1160061d84ef4d87aada5a6d969-360,592-718,934-//android.widget.FrameLayout[1]/android.widget.LinearLayout[1]/android.widget.FrameLayout[1]/android.widget.FrameLayout[1]/android.widget.FrameLayout[1]/android.widget.RelativeLayout[1]/android.widget.ScrollView[1]/android.widget.LinearLayout[1]/android.support.v7.widget.RecyclerView[1]/android.widget.RelativeLayout[2]
2016-09-04 11:34:56 sys_log : [INFO] 当前节点任务所属窗口是否就是当前窗口 -> false
2016-09-04 11:34:56 sys_log : [INFO] 6a4a1160061d84ef4d87aada5a6d969 >> 9712894fba2f4aa471a43d95069e49a8, 窗口迁移至新窗口......
2016-09-04 11:34:56 sys_log : [INFO] 相同窗口执行次数 -> 0
2016-09-04 11:34:56 sys_log : [INFO] [android.widget.RelativeLayout,,,com.alibaba.aliyun:id/pluginLayout,18], 6a4a1160061d84ef4d87aada5a6d969 >> 9712894fba2f4aa471a43d95069e49a8, 窗口虽然发生迁移,但已达到最大遍历深度 -> 18, 点击返回......
2016-09-04 11:35:08 sys_log : [INFO] [android.widget.RelativeLayout,,,com.alibaba.aliyun:id/pluginLayout,18], 6a4a1160061d84ef4d87aada5a6d969 >> 开始执行节点任务......
2016-09-04 11:35:08 sys_log : [INFO] click -> [info = android.widget.RelativeLayout,,,com.alibaba.aliyun:id/pluginLayout,18], [depth = 18]6a4a1160061d84ef4d87aada5a6d969-360,592-718,934-//android.widget.FrameLayout[1]/android.widget.LinearLayout[1]/android.widget.FrameLayout[1]/android.widget.FrameLayout[1]/android.widget.FrameLayout[1]/android.widget.RelativeLayout[1]/android.widget.ScrollView[1]/android.widget.LinearLayout[1]/android.support.v7.widget.RecyclerView[1]/android.widget.RelativeLayout[2]
2016-09-04 11:35:19 sys_log : [INFO] 报告主人,有1个节点任务出栈并加入黑名单 -> 现在还有14个任务待运行, [android.widget.RelativeLayout,,,com.alibaba.aliyun:id/pluginLayout,18], 6a4a1160061d84ef4d87aada5a6d969-720,592-1080,934-//android.widget.FrameLayout[1]/android.widget.LinearLayout[1]/android.widget.FrameLayout[1]/android.widget.FrameLayout[1]/android.widget.FrameLayout[1]/android.widget.RelativeLayout[1]/android.widget.ScrollView[1]/android.widget.LinearLayout[1]/android.support.v7.widget.RecyclerView[1]/android.widget.RelativeLayout[3]
2016-09-04 11:35:20 sys_log : [INFO] 当前节点任务所属窗口是否就是当前窗口 -> false
2016-09-04 11:35:20 sys_log : [INFO] 6a4a1160061d84ef4d87aada5a6d969 >> 374144b2e81dbd00a9286a3955e12a2e, 窗口迁移至新窗口......
2016-09-04 11:35:20 sys_log : [INFO] 相同窗口执行次数 -> 0
2016-09-04 11:35:20 sys_log : [INFO] [android.widget.RelativeLayout,,,com.alibaba.aliyun:id/pluginLayout,18], 6a4a1160061d84ef4d87aada5a6d969 >> 374144b2e81dbd00a9286a3955e12a2e, 窗口虽然发生迁移,但已达到最大遍历深度 -> 18, 点击返回......
2016-09-04 11:35:31 sys_log : [INFO] [android.widget.RelativeLayout,,,com.alibaba.aliyun:id/pluginLayout,18], 6a4a1160061d84ef4d87aada5a6d969 >> 开始执行节点任务......
2016-09-04 11:35:32 sys_log : [INFO] click -> [info = android.widget.RelativeLayout,,,com.alibaba.aliyun:id/pluginLayout,18], [depth = 18]6a4a1160061d84ef4d87aada5a6d969-720,592-1080,934-//android.widget.FrameLayout[1]/android.widget.LinearLayout[1]/android.widget.FrameLayout[1]/android.widget.FrameLayout[1]/android.widget.FrameLayout[1]/android.widget.RelativeLayout[1]/android.widget.ScrollView[1]/android.widget.LinearLayout[1]/android.support.v7.widget.RecyclerView[1]/android.widget.RelativeLayout[3]
2016-09-04 11:35:42 sys_log : [INFO] 报告主人,有1个节点任务出栈并加入黑名单 -> 现在还有13个任务待运行, [android.widget.RelativeLayout,,,com.alibaba.aliyun:id/pluginLayout,18], 6a4a1160061d84ef4d87aada5a6d969-0,936-358,1278-//android.widget.FrameLayout[1]/android.widget.LinearLayout[1]/android.widget.FrameLayout[1]/android.widget.FrameLayout[1]/android.widget.FrameLayout[1]/android.widget.RelativeLayout[1]/android.widget.ScrollView[1]/android.widget.LinearLayout[1]/android.support.v7.widget.RecyclerView[1]/android.widget.RelativeLayout[4]
2016-09-04 11:35:43 sys_log : [INFO] 当前节点任务所属窗口是否就是当前窗口 -> false
2016-09-04 11:35:43 sys_log : [INFO] 6a4a1160061d84ef4d87aada5a6d969 >> 374144b2e81dbd00a9286a3955e12a2e, 窗口迁移至新窗口......
2016-09-04 11:35:43 sys_log : [INFO] 相同窗口执行次数 -> 1
2016-09-04 11:35:43 sys_log : [INFO] [android.widget.RelativeLayout,,,com.alibaba.aliyun:id/pluginLayout,18], 6a4a1160061d84ef4d87aada5a6d969 >> 374144b2e81dbd00a9286a3955e12a2e, 窗口虽然发生迁移,但已达到最大遍历深度 -> 18, 点击返回......
2016-09-04 11:35:55 sys_log : [INFO] [android.widget.RelativeLayout,,,com.alibaba.aliyun:id/pluginLayout,18], 6a4a1160061d84ef4d87aada5a6d969 >> 开始执行节点任务......
2016-09-04 11:35:55 sys_log : [INFO] click -> [info = android.widget.RelativeLayout,,,com.alibaba.aliyun:id/pluginLayout,18], [depth = 18]6a4a1160061d84ef4d87aada5a6d969-0,936-358,1278-//android.widget.FrameLayout[1]/android.widget.LinearLayout[1]/android.widget.FrameLayout[1]/android.widget.FrameLayout[1]/android.widget.FrameLayout[1]/android.widget.RelativeLayout[1]/android.widget.ScrollView[1]/android.widget.LinearLayout[1]/android.support.v7.widget.RecyclerView[1]/android.widget.RelativeLayout[4]
2016-09-04 11:36:06 sys_log : [INFO] 报告主人,有1个节点任务出栈并加入黑名单 -> 现在还有12个任务待运行, [android.widget.RelativeLayout,,,com.alibaba.aliyun:id/pluginLayout,18], 6a4a1160061d84ef4d87aada5a6d969-360,936-718,1278-//android.widget.FrameLayout[1]/android.widget.LinearLayout[1]/android.widget.FrameLayout[1]/android.widget.FrameLayout[1]/android.widget.FrameLayout[1]/android.widget.RelativeLayout[1]/android.widget.ScrollView[1]/android.widget.LinearLayout[1]/android.support.v7.widget.RecyclerView[1]/android.widget.RelativeLayout[5]
2016-09-04 11:36:07 sys_log : [INFO] 当前节点任务所属窗口是否就是当前窗口 -> false
2016-09-04 11:36:07 sys_log : [INFO] 6a4a1160061d84ef4d87aada5a6d969 >> af4392eb996a5a0dad2165f45c323f97, 窗口迁移至新窗口......
2016-09-04 11:36:07 sys_log : [INFO] 相同窗口执行次数 -> 0
2016-09-04 11:36:07 sys_log : [INFO] [android.widget.RelativeLayout,,,com.alibaba.aliyun:id/pluginLayout,18], 6a4a1160061d84ef4d87aada5a6d969 >> af4392eb996a5a0dad2165f45c323f97, 窗口虽然发生迁移,但已达到最大遍历深度 -> 18, 点击返回......
2016-09-04 11:36:19 sys_log : [INFO] [android.widget.RelativeLayout,,,com.alibaba.aliyun:id/pluginLayout,18], 6a4a1160061d84ef4d87aada5a6d969 >> 开始执行节点任务......
2016-09-04 11:36:19 sys_log : [INFO] click -> [info = android.widget.RelativeLayout,,,com.alibaba.aliyun:id/pluginLayout,18], [depth = 18]6a4a1160061d84ef4d87aada5a6d969-360,936-718,1278-//android.widget.FrameLayout[1]/android.widget.LinearLayout[1]/android.widget.FrameLayout[1]/android.widget.FrameLayout[1]/android.widget.FrameLayout[1]/android.widget.RelativeLayout[1]/android.widget.ScrollView[1]/android.widget.LinearLayout[1]/android.support.v7.widget.RecyclerView[1]/android.widget.RelativeLayout[5]
2016-09-04 11:36:30 sys_log : [INFO] 报告主人,有1个节点任务出栈并加入黑名单 -> 现在还有11个任务待运行, [android.widget.RelativeLayout,,,com.alibaba.aliyun:id/pluginLayout,18], 6a4a1160061d84ef4d87aada5a6d969-720,936-1080,1278-//android.widget.FrameLayout[1]/android.widget.LinearLayout[1]/android.widget.FrameLayout[1]/android.widget.FrameLayout[1]/android.widget.FrameLayout[1]/android.widget.RelativeLayout[1]/android.widget.ScrollView[1]/android.widget.LinearLayout[1]/android.support.v7.widget.RecyclerView[1]/android.widget.RelativeLayout[6]
2016-09-04 11:36:30 sys_log : [INFO] 当前节点任务所属窗口是否就是当前窗口 -> false
2016-09-04 11:36:30 sys_log : [INFO] 6a4a1160061d84ef4d87aada5a6d969 >> 374144b2e81dbd00a9286a3955e12a2e, 窗口迁移至新窗口......
2016-09-04 11:36:30 sys_log : [INFO] 相同窗口执行次数 -> 0
2016-09-04 11:36:30 sys_log : [INFO] [android.widget.RelativeLayout,,,com.alibaba.aliyun:id/pluginLayout,18], 6a4a1160061d84ef4d87aada5a6d969 >> 374144b2e81dbd00a9286a3955e12a2e, 窗口虽然发生迁移,但已达到最大遍历深度 -> 18, 点击返回......
2016-09-04 11:36:42 sys_log : [INFO] [android.widget.RelativeLayout,,,com.alibaba.aliyun:id/pluginLayout,18], 6a4a1160061d84ef4d87aada5a6d969 >> 开始执行节点任务......
2016-09-04 11:36:42 sys_log : [INFO] click -> [info = android.widget.RelativeLayout,,,com.alibaba.aliyun:id/pluginLayout,18], [depth = 18]6a4a1160061d84ef4d87aada5a6d969-720,936-1080,1278-//android.widget.FrameLayout[1]/android.widget.LinearLayout[1]/android.widget.FrameLayout[1]/android.widget.FrameLayout[1]/android.widget.FrameLayout[1]/android.widget.RelativeLayout[1]/android.widget.ScrollView[1]/android.widget.LinearLayout[1]/android.support.v7.widget.RecyclerView[1]/android.widget.RelativeLayout[6]
2016-09-04 11:36:53 sys_log : [INFO] 报告主人,有1个节点任务出栈并加入黑名单 -> 现在还有10个任务待运行, [android.widget.RelativeLayout,,,com.alibaba.aliyun:id/pluginLayout,18], 6a4a1160061d84ef4d87aada5a6d969-0,1280-358,1622-//android.widget.FrameLayout[1]/android.widget.LinearLayout[1]/android.widget.FrameLayout[1]/android.widget.FrameLayout[1]/android.widget.FrameLayout[1]/android.widget.RelativeLayout[1]/android.widget.ScrollView[1]/android.widget.LinearLayout[1]/android.support.v7.widget.RecyclerView[1]/android.widget.RelativeLayout[7]
2016-09-04 11:36:54 sys_log : [INFO] 当前节点任务所属窗口是否就是当前窗口 -> false
2016-09-04 11:36:54 sys_log : [INFO] 6a4a1160061d84ef4d87aada5a6d969 >> 374144b2e81dbd00a9286a3955e12a2e, 窗口迁移至新窗口......
2016-09-04 11:36:54 sys_log : [INFO] 相同窗口执行次数 -> 1
2016-09-04 11:36:54 sys_log : [INFO] [android.widget.RelativeLayout,,,com.alibaba.aliyun:id/pluginLayout,18], 6a4a1160061d84ef4d87aada5a6d969 >> 374144b2e81dbd00a9286a3955e12a2e, 窗口虽然发生迁移,但已达到最大遍历深度 -> 18, 点击返回......
2016-09-04 11:37:07 sys_log : [INFO] [android.widget.RelativeLayout,,,com.alibaba.aliyun:id/pluginLayout,18], 6a4a1160061d84ef4d87aada5a6d969 >> 开始执行节点任务......
2016-09-04 11:37:07 sys_log : [INFO] click -> [info = android.widget.RelativeLayout,,,com.alibaba.aliyun:id/pluginLayout,18], [depth = 18]6a4a1160061d84ef4d87aada5a6d969-0,1280-358,1622-//android.widget.FrameLayout[1]/android.widget.LinearLayout[1]/android.widget.FrameLayout[1]/android.widget.FrameLayout[1]/android.widget.FrameLayout[1]/android.widget.RelativeLayout[1]/android.widget.ScrollView[1]/android.widget.LinearLayout[1]/android.support.v7.widget.RecyclerView[1]/android.widget.RelativeLayout[7]
2016-09-04 11:37:18 sys_log : [INFO] 报告主人,有1个节点任务出栈并加入黑名单 -> 现在还有9个任务待运行, [android.widget.RelativeLayout,,,com.alibaba.aliyun:id/pluginLayout,18], 6a4a1160061d84ef4d87aada5a6d969-360,1280-718,1622-//android.widget.FrameLayout[1]/android.widget.LinearLayout[1]/android.widget.FrameLayout[1]/android.widget.FrameLayout[1]/android.widget.FrameLayout[1]/android.widget.RelativeLayout[1]/android.widget.ScrollView[1]/android.widget.LinearLayout[1]/android.support.v7.widget.RecyclerView[1]/android.widget.RelativeLayout[8]
2016-09-04 11:37:19 sys_log : [INFO] 当前节点任务所属窗口是否就是当前窗口 -> false
2016-09-04 11:37:19 sys_log : [INFO] 6a4a1160061d84ef4d87aada5a6d969 >> 374144b2e81dbd00a9286a3955e12a2e, 窗口迁移至新窗口......
2016-09-04 11:37:19 sys_log : [INFO] 相同窗口执行次数 -> 2
2016-09-04 11:37:19 sys_log : [INFO] [android.widget.RelativeLayout,,,com.alibaba.aliyun:id/pluginLayout,18], 6a4a1160061d84ef4d87aada5a6d969 >> 374144b2e81dbd00a9286a3955e12a2e, 窗口虽然发生迁移,但已达到最大遍历深度 -> 18, 点击返回......
2016-09-04 11:37:31 sys_log : [INFO] [android.widget.RelativeLayout,,,com.alibaba.aliyun:id/pluginLayout,18], 6a4a1160061d84ef4d87aada5a6d969 >> 开始执行节点任务......
2016-09-04 11:37:31 sys_log : [INFO] click -> [info = android.widget.RelativeLayout,,,com.alibaba.aliyun:id/pluginLayout,18], [depth = 18]6a4a1160061d84ef4d87aada5a6d969-360,1280-718,1622-//android.widget.FrameLayout[1]/android.widget.LinearLayout[1]/android.widget.FrameLayout[1]/android.widget.FrameLayout[1]/android.widget.FrameLayout[1]/android.widget.RelativeLayout[1]/android.widget.ScrollView[1]/android.widget.LinearLayout[1]/android.support.v7.widget.RecyclerView[1]/android.widget.RelativeLayout[8]
2016-09-04 11:37:41 sys_log : [INFO] 报告主人,有1个节点任务出栈并加入黑名单 -> 现在还有8个任务待运行, [android.widget.RelativeLayout,,,com.alibaba.aliyun:id/pluginLayout,18], 6a4a1160061d84ef4d87aada5a6d969-720,1280-1080,1622-//android.widget.FrameLayout[1]/android.widget.LinearLayout[1]/android.widget.FrameLayout[1]/android.widget.FrameLayout[1]/android.widget.FrameLayout[1]/android.widget.RelativeLayout[1]/android.widget.ScrollView[1]/android.widget.LinearLayout[1]/android.support.v7.widget.RecyclerView[1]/android.widget.RelativeLayout[9]
2016-09-04 11:37:42 sys_log : [INFO] 当前节点任务所属窗口是否就是当前窗口 -> false
2016-09-04 11:37:42 sys_log : [INFO] 6a4a1160061d84ef4d87aada5a6d969 >> 374144b2e81dbd00a9286a3955e12a2e, 窗口迁移至新窗口......
2016-09-04 11:37:42 sys_log : [INFO] 相同窗口执行次数 -> 3
2016-09-04 11:37:42 sys_log : [INFO] [android.widget.RelativeLayout,,,com.alibaba.aliyun:id/pluginLayout,18], 6a4a1160061d84ef4d87aada5a6d969 >> 374144b2e81dbd00a9286a3955e12a2e, 窗口虽然发生迁移,但已达到最大遍历深度 -> 18, 点击返回......
2016-09-04 11:37:54 sys_log : [INFO] [android.widget.RelativeLayout,,,com.alibaba.aliyun:id/pluginLayout,18], 6a4a1160061d84ef4d87aada5a6d969 >> 开始执行节点任务......
2016-09-04 11:37:54 sys_log : [INFO] click -> [info = android.widget.RelativeLayout,,,com.alibaba.aliyun:id/pluginLayout,18], [depth = 18]6a4a1160061d84ef4d87aada5a6d969-720,1280-1080,1622-//android.widget.FrameLayout[1]/android.widget.LinearLayout[1]/android.widget.FrameLayout[1]/android.widget.FrameLayout[1]/android.widget.FrameLayout[1]/android.widget.RelativeLayout[1]/android.widget.ScrollView[1]/android.widget.LinearLayout[1]/android.support.v7.widget.RecyclerView[1]/android.widget.RelativeLayout[9]
2016-09-04 11:38:06 sys_log : [ERROR]   节点任务 -> [info = android.widget.RelativeLayout,,,com.alibaba.aliyun:id/pluginLayout,18], 发生未知异常, 弹出下一个节点任务, 6a4a1160061d84ef4d87aada5a6d969-720,1280-1080,1622-//android.widget.FrameLayout[1]/android.widget.LinearLayout[1]/android.widget.FrameLayout[1]/android.widget.FrameLayout[1]/android.widget.FrameLayout[1]/android.widget.RelativeLayout[1]/android.widget.ScrollView[1]/android.widget.LinearLayout[1]/android.support.v7.widget.RecyclerView[1]/android.widget.RelativeLayout[9]
